MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Session_type,Device_Number
2023-03-31 20:59:19,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,10,4,4,4,,,,Bandit,C:\Use
2023-03-31 20:59:23,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,10,4,4,4,,,,Bandit,C:\Use
2023-03-31 20:59:32,1.17.0,20,80,3.85,,30,RightinTimeout,Right,10,4,4,4,,,0.19,Bandit,C:\Use
2023-03-31 20:59:41,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,10,4,4,4,,,,Bandit,C:\Use
2023-03-31 21:00:57,1.17.0,20,80,3.85,,30,Left,Right,11,4,4,4,,,0.0,Bandit,C:\Use
2023-03-31 21:01:01,1.17.0,20,80,3.84,2.0,30,Pellet,Right,11,4,5,4,0.06,2151.0,,Bandit,C:\Use
2023-03-31 21:01:31,1.17.0,20,80,3.85,,30,Left,Right,12,4,5,5,,,0.01,Bandit,C:\Use
2023-03-31 21:01:35,1.17.0,20,80,3.85,2.0,30,Pellet,Right,12,4,6,5,0.55,34.0,,Bandit,C:\Use
2023-03-31 21:02:08,1.17.0,20,80,3.85,,30,Left,Right,13,4,6,6,,,0.05,Bandit,C:\Use
2023-03-31 21:02:40,1.17.0,20,80,3.85,,30,Left,Right,14,4,6,6,,,0.29,Bandit,C:\Use
2023-03-31 21:02:45,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,14,4,6,6,,,,Bandit,C:\Use
2023-03-31 21:02:47,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,14,4,6,6,,,,Bandit,C:\Use
2023-03-31 21:03:17,1.17.0,20,80,3.85,,30,Left,Right,15,4,6,6,,,0.0,Bandit,C:\Use
2023-03-31 21:03:37,1.17.0,20,80,3.85,2.0,30,Pellet,Right,15,4,7,6,16.77,122.0,,Bandit,C:\Use
2023-03-31 21:04:13,1.17.0,20,80,3.85,,30,Left,Right,16,4,7,7,,,0.0,Bandit,C:\Use
2023-03-31 21:04:17,1.17.0,20,80,3.85,2.0,30,Pellet,Right,16,4,8,7,0.85,40.0,,Bandit,C:\Use
2023-03-31 21:04:44,1.17.0,20,80,3.85,,30,Left,Right,17,4,8,8,,,0.0,Bandit,C:\Use
2023-03-31 21:04:55,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,17,4,8,8,,,,Bandit,C:\Use
2023-03-31 21:05:29,1.17.0,20,80,3.85,,30,Left,Right,18,4,8,8,,,0.0,Bandit,C:\Use
2023-03-31 21:06:05,1.17.0,20,80,3.85,,30,Left,Right,19,4,8,8,,,0.0,Bandit,C:\Use
2023-03-31 21:06:32,1.17.0,20,80,3.85,,30,Left,Right,20,4,8,8,,,0.2,Bandit,C:\Use
2023-03-31 21:06:41,1.17.0,20,80,3.85,,30,RightinTimeout,Right,20,4,8,8,,,0.61,Bandit,C:\Use
2023-03-31 21:06:43,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,20,4,8,8,,,,Bandit,C:\Use
2023-03-31 21:10:11,1.17.0,20,80,3.85,,30,Right,Right,20,5,8,8,,,0.0,Bandit,C:\Use
2023-03-31 21:10:24,1.17.0,20,80,3.85,3.0,30,Pellet,Right,20,5,9,8,7.91,367.0,,Bandit,C:\Use
2023-03-31 21:21:28,1.17.0,20,80,3.85,,30,Left,Right,21,5,9,9,,,0.0,Bandit,C:\Use
2023-03-31 21:21:33,1.17.0,20,80,3.85,1.0,30,Pellet,Right,21,5,10,9,2.51,669.0,,Bandit,C:\Use
2023-03-31 21:21:57,1.17.0,20,80,3.85,,30,Left,Right,22,5,10,10,,,0.22,Bandit,C:\Use
2023-03-31 21:22:15,1.17.0,20,80,3.84,2.0,30,Pellet,Right,22,5,11,10,12.96,42.0,,Bandit,C:\Use
2023-03-31 21:51:21,1.17.0,20,80,3.85,,30,Left,Right,23,5,11,11,,,0.0,Bandit,C:\Use
2023-03-31 21:51:30,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:51:36,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:51:41,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:51:47,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:51:52,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:51:56,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:52:01,1.17.0,20,80,3.85,,30,RightinTimeout,Right,23,5,11,11,,,0.3,Bandit,C:\Use
2023-03-31 21:52:07,1.17.0,20,80,3.85,,30,RightinTimeout,Right,23,5,11,11,,,0.08,Bandit,C:\Use
2023-03-31 21:52:16,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:52:19,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:52:20,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,23,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:52:43,1.17.0,20,80,3.85,,30,Left,Right,24,5,11,11,,,0.0,Bandit,C:\Use
2023-03-31 21:53:06,1.17.0,20,80,3.85,,30,Left,Right,25,5,11,11,,,0.3,Bandit,C:\Use
2023-03-31 21:53:12,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,25,5,11,11,,,,Bandit,C:\Use
2023-03-31 21:53:36,1.17.0,20,80,3.85,,30,Right,Right,25,6,11,11,,,0.0,Bandit,C:\Use
2023-03-31 21:53:43,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,25,6,11,11,,,,Bandit,C:\Use
2023-03-31 21:54:49,1.17.0,20,80,3.84,,30,Left,Right,26,6,11,11,,,0.0,Bandit,C:\Use
2023-03-31 21:54:52,1.17.0,20,80,3.85,2.0,30,Pellet,Right,26,6,12,11,0.24,1957.0,,Bandit,C:\Use
2023-03-31 21:55:36,1.17.0,20,80,3.85,,30,Left,Right,27,6,12,12,,,0.33,Bandit,C:\Use
2023-03-31 21:55:53,1.17.0,20,80,3.84,,30,Left,Right,28,6,12,12,,,0.0,Bandit,C:\Use
2023-03-31 21:57:06,1.17.0,20,80,3.85,,30,Right,Right,28,7,12,12,,,0.0,Bandit,C:\Use
2023-03-31 21:57:14,1.17.0,20,80,3.84,1.0,30,Pellet,Right,28,7,13,12,5.39,142.0,,Bandit,C:\Use
2023-03-31 21:57:48,1.17.0,20,80,3.85,,30,Left,Right,29,7,13,13,,,0.0,Bandit,C:\Use
2023-03-31 21:58:07,1.17.0,20,80,3.85,3.0,30,Pellet,Right,29,7,14,13,11.66,53.0,,Bandit,C:\Use
2023-03-31 22:05:35,1.17.0,20,80,3.85,,30,Left,Right,30,7,14,14,,,0.0,Bandit,C:\Use
2023-03-31 22:05:39,1.17.0,20,80,3.85,2.0,30,Pellet,Right,30,7,15,14,0.24,452.0,,Bandit,C:\Use
2023-03-31 22:05:40,1.17.0,20,80,3.85,,30,Left,Right,31,7,15,15,,,0.0,Bandit,C:\Use
2023-03-31 22:06:09,1.17.0,20,80,3.85,,30,Left,Right,32,7,15,15,,,0.34,Bandit,C:\Use
2023-03-31 22:24:18,1.17.0,20,80,3.84,,30,Left,Right,33,7,15,15,,,0.0,Bandit,C:\Use
2023-03-31 22:24:25,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,33,7,15,15,,,,Bandit,C:\Use
2023-03-31 22:24:47,1.17.0,20,80,3.85,,30,Right,Right,33,8,15,15,,,0.0,Bandit,C:\Use
2023-03-31 22:28:15,1.17.0,20,80,3.85,,30,Left,Right,34,8,15,15,,,0.0,Bandit,C:\Use
2023-03-31 22:28:20,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,34,8,15,15,,,,Bandit,C:\Use
2023-03-31 22:28:23,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,34,8,15,15,,,,Bandit,C:\Use
2023-03-31 22:34:23,1.17.0,20,80,3.85,,30,Left,Right,35,8,15,15,,,0.0,Bandit,C:\Use
2023-03-31 22:34:27,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,35,8,15,15,,,,Bandit,C:\Use
2023-03-31 22:34:31,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,35,8,15,15,,,,Bandit,C:\Use
2023-03-31 22:39:22,1.17.0,20,80,3.84,,30,Right,Right,35,9,15,15,,,0.0,Bandit,C:\Use
2023-03-31 22:39:25,1.17.0,20,80,3.84,1.0,30,Pellet,Right,35,9,16,15,0.55,2026.0,,Bandit,C:\Use
2023-03-31 22:39:52,1.17.0,20,80,3.85,,30,Left,Right,36,9,16,16,,,0.24,Bandit,C:\Use
2023-03-31 22:41:26,1.17.0,20,80,3.85,,30,Right,Right,36,10,16,16,,,0.0,Bandit,C:\Use
2023-03-31 22:41:29,1.17.0,20,80,3.85,2.0,30,Pellet,Right,36,10,17,16,0.55,124.0,,Bandit,C:\Use
2023-03-31 22:42:14,1.17.0,20,80,3.85,,30,Left,Right,37,10,17,17,,,0.0,Bandit,C:\Use
2023-03-31 22:51:20,1.17.0,20,80,3.85,,30,Left,Right,38,10,17,17,,,0.0,Bandit,C:\Use
2023-03-31 22:55:32,1.17.0,20,80,3.85,,30,Right,Right,38,11,17,17,,,0.0,Bandit,C:\Use
2023-03-31 23:00:19,1.17.0,20,80,3.84,,30,Left,Right,39,11,17,17,,,0.0,Bandit,C:\Use
2023-03-31 23:00:23,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,39,11,17,17,,,,Bandit,C:\Use
2023-03-31 23:00:27,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,39,11,17,17,,,,Bandit,C:\Use
2023-03-31 23:00:57,1.17.0,20,80,3.85,,30,Left,Right,40,11,17,17,,,0.25,Bandit,C:\Use
2023-03-31 23:01:06,1.17.0,20,80,3.85,,30,RightinTimeout,Right,40,11,17,17,,,0.26,Bandit,C:\Use
2023-03-31 23:01:06,1.17.0,20,80,3.85,,30,RightinTimeout,Right,40,11,17,17,,,0.33,Bandit,C:\Use
2023-03-31 23:01:08,1.17.0,20,80,3.85,,30,RightinTimeout,Right,40,11,17,17,,,0.15,Bandit,C:\Use
2023-03-31 23:01:11,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,40,11,17,17,,,,Bandit,C:\Use
2023-03-31 23:01:14,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,40,11,17,17,,,,Bandit,C:\Use
2023-03-31 23:01:20,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,40,11,17,17,,,,Bandit,C:\Use
2023-03-31 23:01:21,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,40,11,17,17,,,,Bandit,C:\Use
2023-03-31 23:01:34,1.17.0,20,80,3.85,,30,Left,Right,41,11,17,17,,,0.0,Bandit,C:\Use
2023-03-31 23:02:10,1.17.0,20,80,3.84,,30,Right,Right,41,12,17,17,,,0.0,Bandit,C:\Use
2023-03-31 23:02:13,1.17.0,20,80,3.85,,30,RightDuringDispense,Right,41,12,17,17,,,0.59,Bandit,C:\Use
2023-03-31 23:02:21,1.17.0,20,80,3.84,2.0,30,Pellet,Right,41,12,18,17,4.87,1252.0,,Bandit,C:\Use
2023-03-31 23:02:52,1.17.0,20,80,3.84,,30,Left,Right,42,12,18,18,,,0.0,Bandit,C:\Use
2023-03-31 23:02:59,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,42,12,18,18,,,,Bandit,C:\Use
2023-03-31 23:06:11,1.17.0,20,80,3.85,,30,Left,Right,43,12,18,18,,,0.0,Bandit,C:\Use
2023-03-31 23:08:05,1.17.0,20,80,3.85,,30,Left,Right,44,12,18,18,,,0.0,Bandit,C:\Use
2023-03-31 23:12:31,1.17.0,20,80,3.84,,30,Left,Right,45,12,18,18,,,0.0,Bandit,C:\Use
2023-03-31 23:12:46,1.17.0,20,80,3.84,2.0,30,Pellet,Right,45,12,19,18,11.18,624.0,,Bandit,C:\Use
2023-03-31 23:13:53,1.17.0,20,80,3.84,,30,Left,Right,46,12,19,19,,,0.0,Bandit,C:\Use
2023-03-31 23:16:55,1.17.0,20,80,3.84,,30,Left,Right,47,12,19,19,,,0.0,Bandit,C:\Use
2023-03-31 23:17:00,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,47,12,19,19,,,,Bandit,C:\Use
2023-03-31 23:21:28,1.17.0,20,80,3.85,,30,Right,Right,47,13,19,19,,,0.0,Bandit,C:\Use
2023-03-31 23:21:54,1.17.0,20,80,3.85,1.0,30,Pellet,Right,47,13,20,19,23.16,549.0,,Bandit,C:\Use
2023-03-31 23:22:23,1.17.0,20,80,3.85,,30,Left,Right,48,13,20,20,,,0.0,Bandit,C:\Use
2023-03-31 23:23:09,1.17.0,20,80,3.85,,30,Left,Right,49,13,20,20,,,0.42,Bandit,C:\Use
2023-03-31 23:23:12,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,49,13,20,20,,,,Bandit,C:\Use
2023-03-31 23:23:54,1.17.0,20,80,3.85,,30,Right,Right,49,14,20,20,,,0.0,Bandit,C:\Use
2023-03-31 23:23:57,1.17.0,20,80,3.84,1.0,30,Pellet,Right,49,14,21,20,0.18,123.0,,Bandit,C:\Use
2023-03-31 23:24:15,1.17.0,20,80,3.84,,30,Left,Right,50,14,21,21,,,0.22,Bandit,C:\Use
2023-03-31 23:24:21,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,50,14,21,21,,,,Bandit,C:\Use
2023-03-31 23:24:28,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,50,14,21,21,,,,Bandit,C:\Use
2023-03-31 23:40:37,1.17.0,20,80,3.85,,30,Left,Right,51,14,21,21,,,0.0,Bandit,C:\Use
2023-03-31 23:40:42,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,51,14,21,21,,,,Bandit,C:\Use
2023-03-31 23:40:46,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,51,14,21,21,,,,Bandit,C:\Use
2023-03-31 23:42:34,1.17.0,20,80,3.85,,30,Right,Right,51,15,21,21,,,0.0,Bandit,C:\Use
2023-03-31 23:42:38,1.17.0,20,80,3.84,1.0,30,Pellet,Right,51,15,22,21,0.36,1121.0,,Bandit,C:\Use
2023-03-31 23:43:20,1.17.0,20,80,3.84,,30,Left,Right,52,15,22,22,,,0.0,Bandit,C:\Use
2023-03-31 23:43:24,1.17.0,20,80,3.85,2.0,30,Pellet,Right,52,15,23,22,0.06,46.0,,Bandit,C:\Use
2023-03-31 23:44:03,1.17.0,20,80,3.85,,30,Left,Right,53,15,23,23,,,0.0,Bandit,C:\Use
2023-03-31 23:44:06,1.17.0,20,80,3.84,2.0,30,Pellet,Right,53,15,24,23,0.06,42.0,,Bandit,C:\Use
2023-03-31 23:45:03,1.17.0,20,80,3.84,,30,Left,Right,54,15,24,24,,,0.18,Bandit,C:\Use
2023-03-31 23:47:54,1.17.0,20,80,3.84,,30,Left,Right,55,15,24,24,,,0.0,Bandit,C:\Use
2023-03-31 23:51:32,1.17.0,20,80,3.84,,30,Right,Right,55,16,24,24,,,0.0,Bandit,C:\Use
2023-03-31 23:51:35,1.17.0,20,80,3.84,,30,RightDuringDispense,Right,55,16,24,24,,,0.47,Bandit,C:\Use
2023-03-31 23:51:41,1.17.0,20,80,3.84,3.0,30,Pellet,Right,55,16,25,24,2.81,455.0,,Bandit,C:\Use
2023-03-31 23:53:10,1.17.0,20,80,3.84,,30,Right,Right,55,17,25,25,,,0.0,Bandit,C:\Use
2023-03-31 23:53:13,1.17.0,20,80,3.85,2.0,30,Pellet,Right,55,17,26,25,0.06,92.0,,Bandit,C:\Use
2023-03-31 23:53:33,1.17.0,20,80,3.84,,30,Left,Right,56,17,26,26,,,0.0,Bandit,C:\Use
2023-03-31 23:57:00,1.17.0,20,80,3.84,,30,Left,Right,57,17,26,26,,,0.0,Bandit,C:\Use
2023-03-31 23:57:04,1.17.0,20,80,3.84,2.0,30,Pellet,Right,57,17,27,26,0.06,231.0,,Bandit,C:\Use
2023-03-31 23:57:29,1.17.0,20,80,3.84,,30,Left,Right,58,17,27,27,,,0.0,Bandit,C:\Use
2023-04-01 00:19:16,1.17.0,20,80,3.84,,30,Left,Right,59,17,27,27,,,0.11,Bandit,C:\Use
2023-04-01 00:19:19,1.17.0,20,80,3.84,1.0,30,Pellet,Right,59,17,28,27,0.12,1335.0,,Bandit,C:\Use
2023-04-01 00:20:26,1.17.0,20,80,3.84,,30,Left,Right,60,17,28,28,,,0.0,Bandit,C:\Use
2023-04-01 00:21:29,1.17.0,20,80,3.85,,30,Left,Right,61,17,28,28,,,0.0,Bandit,C:\Use
2023-04-01 00:21:35,1.17.0,20,80,3.85,,30,RightinTimeout,Right,61,17,28,28,,,0.18,Bandit,C:\Use
2023-04-01 01:19:03,1.17.0,20,80,3.84,,30,Left,Right,62,17,28,28,,,0.0,Bandit,C:\Use
2023-04-01 01:19:11,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,62,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:19:13,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,62,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:19:15,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,62,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:30:37,1.17.0,20,80,3.84,,30,Left,Right,63,17,28,28,,,0.0,Bandit,C:\Use
2023-04-01 01:30:42,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,63,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:30:46,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,63,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:30:48,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,63,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:51:02,1.17.0,20,80,3.84,,30,Left,Right,64,17,28,28,,,0.42,Bandit,C:\Use
2023-04-01 01:51:11,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,64,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:51:12,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,64,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:51:15,1.17.0,20,80,3.85,,30,RightinTimeout,Right,64,17,28,28,,,0.2,Bandit,C:\Use
2023-04-01 01:51:18,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,64,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:51:21,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,64,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:51:22,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,64,17,28,28,,,,Bandit,C:\Use
2023-04-01 01:51:28,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,64,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:00:41,1.17.0,20,80,3.84,,30,Left,Right,65,17,28,28,,,0.29,Bandit,C:\Use
2023-04-01 02:00:47,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,65,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:00:47,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,65,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:00:50,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,65,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:01:00,1.17.0,20,80,3.84,,30,RightinTimeout,Right,65,17,28,28,,,0.23,Bandit,C:\Use
2023-04-01 02:01:03,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,65,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:01:06,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,65,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:01:06,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,65,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:01:46,1.17.0,20,80,3.84,,30,Left,Right,66,17,28,28,,,0.0,Bandit,C:\Use
2023-04-01 02:01:51,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,66,17,28,28,,,,Bandit,C:\Use
2023-04-01 02:02:23,1.17.0,20,80,3.82,,30,Right,Right,66,18,28,28,,,0.0,Bandit,C:\Use
2023-04-01 02:02:29,1.17.0,20,80,3.84,2.0,30,Pellet,Right,66,18,29,28,2.51,6190.0,,Bandit,C:\Use
2023-04-01 02:02:44,1.17.0,20,80,3.84,,30,Right,Right,66,19,29,29,,,0.0,Bandit,C:\Use
2023-04-01 02:02:50,1.17.0,20,80,3.84,2.0,30,Pellet,Right,66,19,30,29,2.57,21.0,,Bandit,C:\Use
2023-04-01 02:04:30,1.17.0,80,20,3.84,,30,Left,Left,67,19,30,0,,,0.08,Bandit,C:\Use
2023-04-01 02:05:17,1.17.0,80,20,3.84,,30,Left,Left,68,19,30,0,,,0.15,Bandit,C:\Use
2023-04-01 02:05:20,1.17.0,80,20,3.83,2.0,30,Pellet,Left,68,19,31,0,0.06,150.0,,Bandit,C:\Use
2023-04-01 02:05:51,1.17.0,80,20,3.84,,30,Right,Left,68,20,31,1,,,0.03,Bandit,C:\Use
2023-04-01 02:05:56,1.17.0,80,20,3.84,3.0,30,Pellet,Left,68,20,32,1,0.24,36.0,,Bandit,C:\Use
2023-04-01 02:06:30,1.17.0,80,20,3.84,,30,Right,Left,68,21,32,2,,,0.0,Bandit,C:\Use
2023-04-01 02:06:33,1.17.0,80,20,3.85,,30,RightinTimeout,Left,68,21,32,2,,,0.05,Bandit,C:\Use
2023-04-01 02:06:41,1.17.0,80,20,3.84,,30,LeftinTimeOut,Left,68,21,32,2,,,,Bandit,C:\Use
2023-04-01 02:06:46,1.17.0,80,20,3.84,,30,LeftinTimeOut,Left,68,21,32,2,,,,Bandit,C:\Use
2023-04-01 02:07:10,1.17.0,80,20,3.84,,30,Right,Left,68,22,32,2,,,0.18,Bandit,C:\Use
2023-04-01 02:07:14,1.17.0,80,20,3.84,,30,RightinTimeout,Left,68,22,32,2,,,0.47,Bandit,C:\Use
2023-04-01 02:07:16,1.17.0,80,20,3.84,,30,RightinTimeout,Left,68,22,32,2,,,0.43,Bandit,C:\Use
2023-04-01 02:08:47,1.17.0,80,20,3.84,,30,Left,Left,69,22,32,2,,,0.0,Bandit,C:\Use
2023-04-01 02:08:51,1.17.0,80,20,3.84,2.0,30,Pellet,Left,69,22,33,2,0.67,175.0,,Bandit,C:\Use
2023-04-01 02:16:12,1.17.0,80,20,3.84,,30,Left,Left,70,22,33,3,,,0.0,Bandit,C:\Use
2023-04-01 02:16:28,1.17.0,80,20,3.84,3.0,30,Pellet,Left,70,22,34,3,10.99,457.0,,Bandit,C:\Use
2023-04-01 02:16:53,1.17.0,80,20,3.84,,30,Left,Left,71,22,34,4,,,0.4,Bandit,C:\Use
2023-04-01 02:16:56,1.17.0,80,20,3.84,,30,LeftDuringDispense,Left,71,22,34,4,,,0.22,Bandit,C:\Use
2023-04-01 02:17:12,1.17.0,80,20,3.84,3.0,30,Pellet,Left,71,22,35,4,11.60,44.0,,Bandit,C:\Use
2023-04-01 02:17:53,1.17.0,80,20,3.84,,30,Left,Left,72,22,35,5,,,0.13,Bandit,C:\Use
2023-04-01 02:18:55,1.17.0,80,20,3.84,,30,Left,Left,73,22,35,5,,,0.0,Bandit,C:\Use
